## Torsion are defined with the following atomIDs:
# dihed1: ai= 1637 aj= 1639 ak= 1638 al= 1633
# dihed2: ai= 1639 aj= 1638 ak= 1633 al= 1634
# Frame#   dihed1   dihed2
3489   60.752  175.243
3490   60.292  176.006
3491   69.453  166.153
3492   69.379  171.605
3493   71.686 -170.556
3494   73.294  169.705
3495   83.406  178.649
3496   69.538 -171.382
3497   88.011 -176.520
3498   66.685  174.728
3499   58.932  176.028
3500   58.333 -165.056
3501   67.050 -171.684
3502   76.471 -178.811
3503   63.755 -179.121
3504   74.477  168.758
3505   54.137  175.844
3506   68.996 -159.346
3507   66.903  170.617
3508   73.375  159.119
3509   55.362 -178.517
3510   79.698 -178.478
3511   86.675  177.008
3512   75.279  154.519
3513   69.054  157.376
3514   69.920 -179.355
3515   69.073  178.331
3516   80.894  175.099
3517   56.223 -172.814
3518   61.152  171.186
3519   66.447  173.909
3520   71.381 -167.220
3521   66.207  178.711
3522   75.854  178.829
3523   58.946  174.092
3524   82.777  171.855
3525   63.552 -174.958
3526   73.229  161.324
3527   75.402  174.545
3528   67.389 -174.923
3529   92.367  177.677
3530   73.544  173.998
3531   66.580 -173.512
3532   67.410 -179.840
3533   62.677  172.103
3534   66.636  177.834
3535   67.410 -175.179
3536   65.145 -159.948
3537   58.803 -169.151
3538   63.327  176.067
3539   56.179  171.193
3540   77.191 -173.607
3541   65.335 -165.800
3542   67.761  166.846
3543   56.041  179.437
3544   62.602  173.018
3545   72.800  -75.338
3546   64.772  -72.850
3547   69.454  -68.584
3548   62.370  -65.317
3549   61.560  -59.131
3550   76.484  -65.000
3551   62.622  -53.968
3552   69.329  -80.318
3553   71.215  -61.308
3554   57.058  -71.085
3555   62.766  -50.259
3556   67.490  -66.857
3557   72.313  -76.931
3558   62.132  -68.827
3559   60.106  -85.218
3560   61.257  -58.148
3561   71.681   65.466
3562   64.433   80.149
3563   54.167   69.217
3564   60.972   59.906
3565   68.120   70.837
3566   57.123   63.070
3567   68.924   55.901
3568   71.585 -172.790
3569   75.677  156.853
3570   54.322  175.773
3571   45.562  170.304
3572   68.016  176.445
3573   55.870  168.087
3574   68.068 -148.827
3575   70.690  162.666
3576   69.637  171.171
3577   57.781  178.063
3578   74.785  176.995
3579   66.496  179.388
3580   74.585 -173.978
3581   73.395 -167.319
3582   56.586 -179.176
3583   76.152  163.785
3584   80.063 -174.931
3585   64.789  175.636
3586   65.659  177.839
3587   82.879  166.029
3588   59.799  158.376
3589   86.110  172.879
3590   84.975  173.293
3591   80.433 -175.326
3592   64.203  169.317
3593   80.683 -176.960
3594   62.078  172.279
3595   67.406 -165.344
3596   65.611  163.637
3597   68.654 -160.378
3598   64.982 -178.859
3599   70.545  179.408
3600   64.165  172.155
3601   66.408  167.988
3602   66.046 -177.888
3603   63.407  154.598
3604   64.065  177.670
3605   62.069  174.478
3606   78.416  168.597
3607   70.208 -175.824
3608   63.385  173.958
3609   69.923  174.604
3610   70.868  151.829
3611   52.008  175.223
3612   67.097 -164.213
3613   64.894 -167.805
3614   60.642 -179.334
3615   66.491 -171.537
3616   77.385 -179.601
3617   65.835  163.294
3618   56.756  173.599
3619   59.893  177.373
3620   70.523 -177.805
3621   65.421  179.097
3622   60.318 -178.629
3623   68.193 -167.865
3624   66.266  168.746
3625   50.501  174.981
3626   68.250  169.693
3627   79.475 -173.719
3628   68.844  155.236
3629   60.919 -172.027
3630   62.321  169.361
3631   68.873 -176.212
3632   56.877 -178.554
3633   70.546  175.068
3634   54.766 -172.434
3635   78.930 -179.178
3636   86.672 -176.387
3637   68.810  176.805
3638   54.824  175.228
3639   64.175 -179.137
3640  164.696  179.870
3641 -173.727 -176.137
3642  176.236  173.144
3643 -174.088 -176.662
3644 -172.873  178.085
3645 -166.619 -162.449
3646 -167.080 -173.530
3647 -179.280 -176.776
3648 -179.955  176.349
3649 -179.149 -172.078
3650  164.862 -170.128
3651  162.507  164.139
3652 -162.697 -166.107
3653  -65.833 -176.752
3654  -75.759 -161.268
3655  -52.205 -171.532
3656  -65.357  176.300
3657  -72.114 -160.673
3658  -67.404 -177.972
3659  -58.186 -174.129
3660  -57.578  175.570
3661  -63.857 -170.809
3662  -66.379  170.081
3663  -60.642 -176.577
3664  -50.016 -173.881
3665  -55.604  179.425
3666  -50.711 -179.276
3667  -73.888  173.573
3668  -71.838 -170.387
3669  -72.586  172.412
3670  -70.757  179.775
3671  -47.749 -173.830
3672  -60.353 -176.199
3673  -64.684 -156.782
3674  -61.468 -175.425
3675  -66.887  171.141
3676  -66.262  156.015
3677  -64.500  174.821
3678  -61.177  177.329
3679  -71.334  173.986
3680  -53.976  151.643
3681  -65.513  178.051
3682  -73.154 -163.472
3683  -58.265 -178.236
3684  -70.016 -175.701
3685  -64.389  161.474
3686  -78.617  179.926
3687  -67.887  166.282
3688  -47.886 -148.685
3689  -74.963 -176.008
3690  -62.487 -177.226
3691  -63.212 -172.838
3692  -62.728 -175.004
3693  -62.011 -174.295
3694  -77.099 -165.562
3695  -70.670 -173.839
3696  -70.766  172.665
3697  -66.317  173.616
3698  -48.172 -175.310
3699  -67.557  150.466
3700  -69.781  161.701
3701  -63.707 -169.762
3702  -72.539  152.015
3703  -73.909  168.426
3704  -65.749  176.266
3705  -75.138  170.255
3706  -69.760  176.638
3707  -80.500 -174.609
3708  -83.335 -159.939
3709  -55.265 -170.173
3710  -68.117 -177.208
3711  -76.863   60.244
3712  -78.849   66.147
3713  -69.054   33.770
3714  -66.259   47.320
3715  -79.794   65.407
3716  -69.344   75.165
3717  -69.113   41.898
3718  -54.576   62.795
3719  -65.974   56.349
3720  -75.669   45.640
3721  -79.162   59.671
3722  -63.454   74.941
3723  -65.879   50.469
3724  -61.860   77.433
3725  -69.995   79.633
3726  -77.619   42.462
3727  -45.435   54.802
3728  -41.529   60.420
3729  -58.919   62.437
3730  -57.950   76.790
3731  -57.544   62.295
3732  -84.406   64.672
3733  -69.760   52.924
3734  -66.698   71.445
3735  -61.913   62.269
3736  -73.913   79.817
3737  -51.340   67.308
3738  -60.854   58.857
3739  -64.327   74.712
3740  -61.974   50.859
3741  -72.847   57.507
3742  -68.228   49.389
3743  -61.600   58.685
3744  -56.595   66.482
3745  -66.981   43.972
3746  -71.064   50.427
3747  -63.182   56.121
3748  -67.870   59.126
3749  -70.054   51.096
3750  -67.599   68.390
3751  -71.016   57.433
3752  -63.117   55.010
3753  -57.270   62.018
3754  -78.901   71.611
3755  -73.498   51.800
3756  -61.268   77.579
3757  -61.045   77.470
3758  -74.577   83.128
3759  -68.337   57.061
3760  -50.321   69.704
3761  -89.304   60.166
3762  -80.436   64.014
3763  -71.414   44.394
3764  -75.027   52.940
3765  -58.532   66.741
3766  -65.363   50.559
3767  -62.929   49.266
3768  -68.798   53.747
3769  -64.440   72.911
3770  -54.411   58.602
3771  -73.124   55.939
3772  -72.375   70.863
3773  -77.107   45.484
3774  -61.323   60.984
3775  -67.789   75.758
3776  -77.572   64.751
3777  -62.308   51.408
3778  -60.363   50.401
3779  -53.716   70.032
3780  -57.969   73.355
3781  -45.429   62.603
3782  -53.916   55.646
3783  -54.521   57.416
3784  -63.791   62.178
3785  -55.889   40.461
3786  -67.754   61.272
3787  -56.702   80.251
3788  -77.997   66.752
3789  -65.833  -53.399
3790  -67.227  -67.272
3791  -61.329  -77.613
3792  -58.622  -55.082
3793  -64.350  -56.544
3794  -66.735  -60.273
3795  -78.045  -76.493
3796  -62.400  -55.140
3797  -59.968  -61.280
3798  -76.087  -57.402
3799  -68.493  -56.781
3800  -69.018  -85.720
3801  -63.475  -62.981
3802  -69.467  -29.230
3803  -65.355  -70.603
3804  -52.961  -49.586
3805  -67.300  -45.342
3806  -56.192  -52.866
3807  -59.261  -40.328
3808  -60.615  -64.292
3809  -68.521  -51.064
3810  -61.715  -72.739
3811  -75.966  -69.950
3812  -75.734  -63.994
3813  -87.396  -61.227
3814  -64.524  -63.540
3815  -83.464   47.539
3816  -48.879   61.166
3817  -59.710   65.304
3818  -82.718   12.315
3819  -70.610   69.907
3820  -64.908   63.692
3821  -66.430   60.031
3822  -69.603   75.101
3823  -63.623   50.601
3824  -63.780   73.023
3825  -68.173   60.272
3826  -73.897   39.393
3827 -172.062   67.051
3828  163.437   65.097
3829  174.128   54.964
3830  -76.017   54.714
3831  -65.873   84.453
3832  -56.188   58.147
3833  -77.043   44.807
3834  -88.523   65.136
3835  -68.244   54.491
3836  -65.886   70.850
3837  -74.043   39.714
3838  -68.597   67.876
3839  -72.537   58.585
3840  -73.059   41.313
3841  -64.456   59.182
3842  -62.915   66.292
3843  -67.470   42.055
3844  -87.615   46.590
3845  -74.585   70.152
3846  -69.544   40.132
3847  -63.530   71.428
3848  -73.098   81.321
3849  -54.310   45.807
3850  -68.702   57.425
3851  -65.813   48.599
3852  -70.633   85.591
3853  -61.385   44.630
3854  -51.704   62.673
3855  -74.236   65.910
3856  -64.890   55.920
3857  -55.272   41.162
3858  -62.916   62.443
3859  -52.414   66.714
3860  -67.271   46.771
3861  -73.196   79.206
3862  -67.498   64.044
3863  -69.894   60.233
3864  -65.418   62.370
3865  -53.433   85.219
3866  -60.320   65.513
3867  -78.770   38.602
3868  -77.288   43.465
3869  -71.422 -178.129
3870  -84.267  174.625
3871  -58.421 -178.104
3872  -60.714  174.679
3873  -60.789  -51.466
3874  -45.928  -58.143
3875  -60.012  -61.035
3876  -43.796  -46.229
3877  -75.719  -60.085
3878  -82.953  -64.452
3879  -65.851  -59.580
3880  -73.108  -59.805
3881  -81.437  -54.385
3882  -57.435  -41.086
3883  -72.360  -64.817
3884  -73.284  -86.782
3885  -66.190  -62.552
3886  -55.260  -72.441
3887  -77.954  -45.255
3888  -76.539  -46.841
3889  -65.861  -48.925
3890  -60.739  -66.950
3891  -54.827  -61.663
3892  -72.431  -46.851
3893  -64.035  -53.424
3894  -77.471  -61.279
3895  -80.921  -50.325
3896  -66.222  -64.753
3897  -64.309  -53.218
3898  -47.415  -56.004
3899  -72.590  -70.343
3900  -57.459  -47.147
3901  -72.324  -53.774
3902  -53.600  -72.715
3903  -85.904  -65.283
3904  -61.496  -71.640
3905  -62.085  -38.473
3906  -51.618  -79.738
3907  -66.364  -49.375
3908  -59.316  -46.976
3909  -57.890  -59.183
3910  -63.187  -66.818
3911  -59.438  -61.409
3912  -58.128  -61.778
3913  -77.283  -51.135
3914  -65.044  -52.495
3915  -90.390  -65.134
3916  -77.269  -67.681
3917  -81.552  -53.352
3918  -67.460  -50.017
3919  -70.309  -74.866
3920  -60.872 -163.763
3921  -53.570 -172.862
3922  -66.749  178.296
3923  -59.870 -177.111
3924  -67.276 -178.256
3925  -65.090 -147.930
3926  -72.943  165.187
3927  -80.060  171.842
3928  -63.508  165.839
3929  -61.085 -158.004
3930  -61.668  170.393
3931  -66.407  166.881
3932  -66.322 -168.893
3933  -66.515  171.121
3934  -59.689 -160.327
3935  -76.170 -168.174
3936  -67.000  164.820
3937  -61.161 -159.452
3938  -65.128 -177.858
3939  -70.207 -168.580
3940  -59.603  -56.192
3941  -69.570  -26.577
3942  -69.552  -78.276
3943  -65.833  -61.834
3944  -60.669  -30.713
3945  -84.486  -70.362
3946  -66.888  -57.929
3947  -67.861  -45.636
3948  -67.143  -54.579
3949  -72.009  -65.478
3950  -58.901  -50.583
3951  -61.893  -51.682
3952  -68.450  -63.743
3953  -71.067  -64.142
3954  -60.925  -54.227
3955  -53.941  -78.165
3956  -55.681  -52.373
3957  -71.684  -69.983
3958  -72.501  -63.001
3959  -69.222  -39.016
3960  -72.720  -53.377
3961  -66.900  -57.852
3962  -69.325  -55.827
3963  -66.364  -80.671
3964  -69.458  -56.944
3965  -61.833  -64.223
3966  -69.119  -39.622
3967  -73.819  -52.990
3968  -68.193  -53.880
3969  -80.857  -70.834
3970  -69.615  -58.577
3971  -74.337  -47.435
3972  -59.564  -62.789
3973  -59.395  -61.439
3974  -83.306   51.540
3975  -57.574   63.990
3976  -72.857   63.864
3977  -62.795   61.579
3978  -57.666   67.953
3979  -82.737   42.878
3980  -73.073   54.689
3981  -71.681   52.939
3982  -59.298   69.074
3983  -58.918   47.027
3984  -84.907   41.774
3985  -67.634   54.499
3986  -79.290   72.476
3987  -68.860   42.845
3988  -64.762   42.884
3989  -66.180   68.982
3990  -93.962   47.833
3991  -66.378   44.165
3992  -61.960   60.707
3993  -57.397   97.016
3994  -53.028   58.945
3995  -58.938   60.295
3996  -57.959   61.361
3997  -69.518   67.141
3998  -60.036   73.777
3999  -58.002   71.600
4000  -71.509   62.369
4001  -68.800   59.578
4002  -69.586   69.304
4003  -61.085   70.139
4004  -70.838   54.394
4005  -62.153   74.900
4006  -68.755   51.854
4007  -56.758   62.458
4008  -62.504   48.166
4009  -80.945   36.247
4010  -58.718   82.455
4011  -77.125   58.809
4012  -62.607  -57.153
4013  -66.991  -40.335
4014  -61.449  -68.921
4015  -78.371  -71.602
4016  -66.828  -51.388
4017  -97.899  -61.170
4018  -63.565  -80.956
4019  -75.758  -57.331
4020  -63.326  -79.056
4021  -52.146  -51.008
4022  -70.710  -43.368
4023  -68.884  -68.260
4024  -53.584  -52.989
4025  -56.335  -55.394
4026  -57.495  -39.960
4027  -64.202  -60.221
4028  -61.557  -34.817
4029  -72.823  -66.683
4030  -58.900  -62.166
4031  -55.385  -64.093
4032  -72.476  -64.148
4033  -66.459  -45.924
4034  -79.510  -46.592
4035  -64.680  -56.923
4036  -76.946  -89.304
4037  -69.024  -56.814
4038  -68.074  -57.810
4039  -61.654  -82.299
4040  -48.136  -64.138
4041  -84.389  -70.138
4042  -69.674  -57.095
4043  -72.735  -59.919
4044  -59.077  -62.418
4045  -51.965  -60.036
4046  -57.423  -53.474
4047  -67.770  -68.327
4048  -69.743  -59.399
4049   68.907  -60.139
4050   56.066  -58.180
4051   63.421  -64.895
4052   59.700  -54.959
4053   63.857  -69.037
4054   66.302  -55.512
4055   67.791  -63.419
4056   59.519  -70.160
4057   61.577  -52.430
4058   67.208  -55.842
4059   67.341  -35.236
4060   66.635  -59.213
4061   70.367  -80.940
4062   76.378  -44.523
4063   63.540  -45.146
4064   63.399  -57.015
4065   58.955  -55.293
4066   63.129  -56.652
4067   55.538  -52.066
4068   67.621  167.910
4069   54.445  176.461
4070   51.249  179.412
4071   74.593 -175.554
4072   62.733  170.192
4073   68.474  174.917
4074   71.667  149.953
4075   80.673  179.998
4076   75.663 -179.582
4077   75.100 -173.116
4078   63.102   48.680
4079   59.444   64.413
4080   78.662   58.025
4081   65.814   66.255
4082   68.917   57.112
4083   65.562   40.933
4084   65.398   80.329
4085   62.181   61.740
4086   69.947   63.233
4087   79.405   59.033
4088   65.646   47.397
4089   71.833   50.603
4090   39.803   68.559
4091   62.633   51.200
4092   66.953   50.771
4093   82.344   52.269
4094   73.502   67.351
4095   59.583   51.008
4096   66.002   42.496
4097   74.260   50.240
4098   66.009   68.316
4099   70.757   71.011
4100   62.007   38.903
4101   79.760   45.505
4102   66.977   51.752
4103   67.796   64.784
4104   71.141   63.623
4105   70.596   54.041
4106   68.679   62.098
4107   65.018   55.979
4108   58.014   76.258
4109   61.091   82.066
4110   58.549  -73.418
4111   47.744  -55.446
4112   62.880  -66.723
4113   76.031  -67.482
4114   63.963  -61.301
4115   66.576  -32.922
4116   63.323  -32.686
4117   59.294  -70.010
4118   71.693  -62.755
4119   60.404  -59.765
4120   75.305  -69.625
4121   60.093  -64.166
4122   79.825  -48.664
4123   64.128  -47.601
4124   55.928  -66.337
4125   52.980  -56.176
4126   74.105  -49.253
4127   77.559  -68.850
4128   72.751  -59.721
4129   85.471  -55.369
4130   74.531  -67.113
4131   66.870  -82.522
4132   72.308  -59.833
4133   54.974  -87.667
4134   64.284  -47.486
4135   53.152  -55.509
4136   64.775  -58.851
4137   57.630  -54.349
4138   66.844  -66.590
4139   60.536  -67.962
4140   65.607  -67.300
4141   77.629  -72.040
4142   49.341  -74.861
4143   63.853  -64.976
4144   67.556  -59.052
4145   86.766  -61.661
4146   66.727  -59.941
4147   49.373  -74.489
4148   57.810  -57.472
4149   56.050  -63.729
4150   72.837  -55.953
4151   53.289  -87.740
4152   50.492  -78.186
4153   66.477  -67.910
4154   66.527  -60.886
4155   63.804  -63.852
4156   71.741  -62.632
4157   48.660  -41.324
4158   66.189  -59.770
4159   69.049  -66.411
4160   57.073  -45.216
4161   65.870  -65.684
4162   53.271  -68.409
4163   64.680  -42.454
4164   54.929  -58.397
4165   63.286  -72.787
4166   65.848  -45.741
4167   68.995  -52.767
4168   51.595  -61.465
4169   58.518  -50.947
4170   56.785  -60.354
4171   62.393  -67.061
4172  -66.738  -53.130
4173  -74.530  -59.826
4174  -80.462  -46.127
4175  -57.437  -54.990
4176  -74.393  -73.399
4177  -62.203  -56.721
4178  -64.317  -49.010
4179  -70.322  -76.448
4180  -68.482  -73.604
4181  -80.422  -60.372
4182  -52.822  -66.067
4183  -47.501  -46.473
4184  -59.402  -65.179
4185  -43.161  -60.148
4186  -71.152  -71.337
4187  -61.209  -68.822
4188  -69.040  -64.459
4189  -75.939  -56.783
4190  -55.164  -59.742
4191  -72.910  -71.823
4192  -41.501  -50.612
4193  -61.520  -64.658
4194  -69.119  -65.147
4195  -69.706  -61.318
4196  -72.945  -62.029
4197  -67.413  -53.999
4198  -72.051  -63.340
4199  -57.544  -67.424
4200  -73.792  -76.694
4201  -62.182  -54.212
4202  -63.533  -60.469
4203  -64.012  -32.766
4204  -64.894  -60.474
4205  -78.667  -49.665
4206  -73.373  -52.422
4207  -75.598  -42.411
4208  -78.884  -58.766
4209  -67.288  -70.225
4210  -64.779  -67.557
4211  -74.403  -81.044
4212  -71.425  -65.244
4213  -64.284  -50.869
4214  -69.122  -56.207
4215  -69.974  -64.479
4216  -65.417  -58.645
4217  -90.481  -46.933
4218  -66.556  -50.206
4219  -60.883  -68.010
4220  -80.011  -72.002
4221  -61.881  -61.039
4222  -66.684  -57.592
4223  -71.357  -75.702
4224  -75.851  -32.794
4225  -56.183  -41.274
4226  -57.500  -76.527
4227  -81.378  -43.816
4228  -58.851  -61.978
4229  -55.608  -45.888
4230  -65.322  -42.498
4231  -50.530  -58.659
4232  -73.081  -60.427
4233  -76.161  -46.011
4234  -63.314  -48.306
4235  -70.630  -51.910
4236  -64.775  -68.735
4237  -68.103  -40.588
4238  -59.936  -55.387
4239  -50.643  -62.176
4240  -59.959  -64.462
4241  -59.687  -53.804
4242  -68.384  -84.333
4243  -58.493  -64.535
4244  -68.011  -70.505
4245  -68.976  -60.137
4246  -85.647   57.688
4247  -71.137   58.258
4248  -61.451   66.846
4249  -62.518   60.054
4250  -57.292   63.882
4251  -50.687   55.152
4252  -60.240   45.533
4253  -64.495   66.787
4254  -80.473   54.878
4255  -66.605   39.140
4256  -68.601   69.127
4257  -59.726   41.304
4258  -60.105   64.682
4259  -62.563   55.008
4260  -62.222   57.357
4261  -59.321   74.831
4262  -68.422   49.185
4263  -84.330   66.199
4264  -57.408   46.080
4265  -54.378  -73.592
4266  -61.269  -52.910
4267  -67.586  -73.648
4268  -63.395  -68.594
4269  -65.276  -76.076
4270  -61.107   69.530
4271  -66.267   70.228
4272  -66.223   60.859
4273  -55.602   54.094
4274  -56.875   28.386
4275  -62.656   53.201
4276  -62.015   61.496
4277  -53.816   52.062
4278  -74.580   49.317
4279  -65.906   62.884
4280  -57.603   66.568
4281  -66.570   58.810
4282  -57.253   73.807
4283  -55.418   67.015
4284  -65.919   52.428
4285  -64.544   66.722
4286  -62.727   62.059
4287  -61.976   61.357
4288  -65.291   60.312
4289  -68.203   67.883
4290  -66.918   35.233
4291  -68.599   80.237
4292  -69.684   55.234
4293  -63.671   67.511
4294  -94.162   78.407
4295  -70.725   39.193
4296  -71.843   48.255
4297  -78.509   64.969
4298  -51.846   73.444
4299  -81.137   54.905
4300  -77.546   55.161
4301  -78.036   62.892
4302  -64.741   60.149
4303  -57.044   72.539
4304  -65.245   42.934
4305  -55.378   65.403
4306  -65.765   63.357
4307  -78.979   50.952
4308  -58.041   53.579
4309  -58.252   56.172
4310  -59.003   69.602
4311  -61.519   46.662
4312  -71.956   39.018
4313  -67.022   50.835
4314  -59.917   52.854
4315  -67.202   69.783
4316  -73.645   60.756
4317  -67.758   67.743
4318  -56.247   51.230
4319  -83.550   59.170
4320  -81.757   67.389
4321  -72.918   45.311
4322  -59.540   92.144
4323  -72.215   66.367
4324  -60.030   47.778
4325  -63.356   42.496
4326  -61.320   62.868
4327  -66.343   65.484
4328  -64.939   68.141
4329  -77.175   62.468
4330  -63.631   61.691
4331  -62.318   64.065
4332  -62.660   83.005
4333  -51.306   85.137
4334  -77.216   69.003
4335  -64.970   62.272
4336  -62.944   41.863
4337  -70.561   81.161
4338  -76.179   67.641
4339  -57.283   63.067
4340  -67.793   75.962
4341  -60.345   46.457
4342  -47.099   51.706
4343  -68.921   37.409
4344  -69.250   47.025
4345  -62.573   36.099
4346   55.836   60.325
4347   66.963   60.538
4348   71.927   60.076
4349   78.052   58.040
4350   68.230   72.049
4351   68.405   64.176
4352   57.100   87.422
4353   66.446   59.217
4354   64.080   56.783
4355   62.019   73.741
4356   78.209   91.893
4357   73.958   51.084
4358   53.757   55.458
4359   65.962   62.316
4360   64.259   41.785
4361   63.463   41.135
4362   61.803   67.088
4363   77.466   67.976
4364   69.710   63.254
4365   61.233   44.660
4366   62.649   46.612
4367   59.679   60.569
4368   64.276   57.910
4369   71.729   58.993
4370   68.701   46.554
4371   73.280   59.262
4372   77.519   83.007
4373   79.291   55.945
4374   50.909   71.262
4375   76.177   66.197
4376   64.922   37.318
4377   60.371   74.334
4378   67.867   69.092
4379   64.462   71.668
4380   70.506   82.457
4381   75.340   43.133
4382   69.241   63.274
4383   68.312   47.416
4384   68.479   41.493
4385   52.555   50.349
4386   64.817   57.212
4387   69.254   45.771
4388   67.007   74.668
4389   87.272   59.124
4390   54.105   51.506
4391   71.511   72.885
4392   53.955   45.332
4393   52.518   60.404
4394   83.228   58.759
4395   70.864   58.236
4396   56.258   69.862
4397   56.251   58.625
4398   51.737   76.890
4399   55.404   50.143
4400   51.968   50.168
4401   65.870   52.489
4402   82.314   46.352
4403   67.827   56.767
4404   70.496   83.877
4405   54.554   64.032
4406   66.298 -170.137
4407   73.994  170.298
4408   63.384 -172.556
4409   68.187 -163.879
4410   60.034  177.878
4411   74.511 -178.756
4412   68.735 -179.004
4413   68.228 -163.789
4414   79.154 -175.330
4415   66.355 -169.343
4416   72.092  177.633
4417   58.532 -166.719
4418   70.537  166.781
4419   65.115  163.773
4420   55.497  165.605
4421   65.843  174.799
4422   72.682  174.643
4423   60.640  175.410
4424   86.923  179.691
4425   56.376  178.121
4426   55.867  165.677
4427   57.866  169.111
4428   76.946 -167.925
4429   56.565  177.128
4430   81.877  177.328
4431   52.512  171.464
4432   68.149  164.767
4433   67.285 -179.525
4434   63.045 -179.017
4435   60.790  161.657
4436   60.875  152.751
4437   67.479  177.008
4438   64.742  166.510
4439   66.496 -170.339
4440   60.453  164.571
4441   53.133  174.383
4442   61.581 -178.989
4443   64.565  169.048
4444   72.581 -178.787
4445   55.426 -175.176
4446   74.626 -176.334
4447   60.872 -173.193
4448   66.946 -177.447
4449   74.951 -177.576
4450   59.105  172.177
4451   59.228 -172.298
4452   78.096  171.257
4453   74.223  179.236
4454   69.236 -163.369
4455   57.426  179.646
4456   75.088  178.822
4457   61.589  179.672
4458   63.740 -177.035
4459   67.413 -175.920
4460   71.320  179.352
4461   72.886  172.828
4462   66.086  177.032
4463   72.633  175.511
4464   68.500 -148.860
4465   75.105 -179.959
4466   64.659  170.295
4467   57.736  174.315
4468   66.005 -174.203
4469   79.571 -169.996
4470   73.221 -166.632
4471   61.452  178.922
4472   63.057  177.931
4473   51.132  171.680
4474   60.354  171.451
4475   67.519 -169.798
4476   63.814 -167.269
4477   62.051 -166.711
4478   67.354 -177.408
4479   51.268  174.577
4480   62.274 -173.678
4481   66.035 -176.453
4482   72.533 -165.641
4483   57.296 -173.081
4484   61.991 -177.711
4485   72.673  169.353
4486   59.928  160.964
4487   56.388  165.200
4488   66.226  173.694
4489   71.402  177.592
4490   59.047 -169.156
4491   82.161 -179.580
4492   83.288 -179.066
4493   78.543 -166.952
4494   70.014  172.860
4495   68.611  177.780
4496   97.103 -168.504
4497   71.392 -175.535
4498   63.531 -166.568
4499   57.817  154.163
4500   61.239  162.409
4501   58.939  170.289
4502   53.704  176.917
4503   67.231  177.711
4504   67.876  178.661
4505   79.973  161.715
4506   57.642 -177.809
4507   62.763 -178.193
4508   82.125  164.078
4509   74.261 -172.781
4510   68.169  178.612
4511   67.677 -176.139
4512   65.109 -178.868
4513   65.746 -171.412
4514   59.676  155.516
4515   61.386 -177.479
4516   63.815 -172.824
4517   73.960 -177.548
4518   74.127 -179.322
4519   46.811 -177.447
4520   65.450  173.443
4521   75.676  178.540
4522   62.695 -171.272
4523   68.418 -165.087
4524   69.088   63.469
4525   70.658   84.135
4526   77.263 -174.313
4527   59.758  167.463
4528   56.714  -69.958
4529   63.464  -37.128
4530   55.768  -39.839
4531   73.607  -56.098
4532   65.290  -25.526
4533   73.506  -51.668
4534   61.767  -59.474
4535   70.846  -66.283
4536   54.974  -66.801
4537   65.259  -49.229
4538   65.519  -61.089
4539   76.696  -70.825
4540   69.197  169.515
4541   75.301  150.903
4542   82.048 -176.505
4543   77.889 -166.082
4544   56.111  176.285
4545   65.083  164.295
4546   71.917  176.681
4547   64.863  173.119
4548   73.294 -174.193
4549   67.133  177.788
4550   66.381  159.923
4551   54.855 -166.612
4552   66.079  178.372
4553   68.414 -170.316
4554   72.710 -165.329
4555   54.191 -170.263
4556   48.521 -178.972
4557   69.112  -54.795
4558   59.618  -75.927
4559   69.942  -59.665
4560   63.114  -87.426
4561   65.729   78.260
4562   64.173   46.956
4563   61.103   48.308
4564   80.140   56.152
4565   48.642   52.739
4566   71.009   43.885
4567   58.658   51.783
4568   62.253   61.909
4569   73.104   23.566
4570   67.872   60.337
4571   69.702   76.218
4572   59.369   38.631
4573   61.449   62.040
4574   68.193   53.238
4575   53.812  -68.121
4576   60.876  -68.750
4577   55.352  -62.000
4578   72.643  -48.313
4579   60.449  -90.661
4580   58.328  -36.821
4581   72.023  -62.837
4582   71.268  -49.507
4583   59.125  -89.491
4584   74.956  -59.553
4585   54.095  -44.454
4586   61.740  -80.066
4587   75.970  -54.933
4588   73.725  -78.861
4589   57.183  -54.397
4590   65.407  -64.686
4591   53.595  -62.212
4592   68.675  -94.941
4593   76.958  -60.174
4594   73.758  -74.961
4595   76.251 -175.403
4596   67.758  171.307
4597   68.782  172.785
4598   50.088 -179.963
4599   70.770  177.522
4600   73.691   60.566
4601   63.216   64.399
4602   78.966   47.243
4603   74.808   60.719
4604   58.007   38.060
4605   60.310   52.370
4606   59.693   53.931
4607   63.691   50.997
4608   57.499   60.506
4609   67.558   44.760
4610   75.571   81.506
4611   68.447   54.665
4612   62.058   58.688
4613   63.471   47.893
4614   65.721   43.879
4615   48.681   57.792
4616   56.847   48.843
4617   50.529   51.617
4618   72.685   59.592
4619   71.494   35.839
4620   59.516  173.496
4621   67.116 -175.976
4622   71.049 -178.731
4623   56.117 -171.991
4624   78.467 -169.628
4625   64.932  179.684
4626   68.344 -159.619
4627   66.184 -176.711
4628   73.461  165.764
4629   64.835 -172.937
4630   76.381 -161.912
4631   55.694 -168.742
4632   62.501 -168.381
4633   70.962  175.885
4634   51.459 -170.524
4635   47.735   59.040
4636   73.327   50.171
4637   62.861   64.107
4638   59.071   36.465
4639   64.985   72.468
4640   50.780   46.628
4641   64.711   49.863
4642   58.537   53.027
4643   63.541   47.791
4644   65.482   58.352
4645   52.870   53.685
4646   60.839   46.134
4647   76.429   68.643
4648   83.776   67.431
4649   80.814   62.102
